# Wavelength Flux
 9.10000000e+01  9.52072793e-13
 9.40000000e+01  1.01588212e-12
 9.60000000e+01  1.05957161e-12
 9.80000000e+01  1.10418077e-12
 1.00000000e+02  1.14970982e-12
 1.02000000e+02  1.19615878e-12
 1.04000000e+02  1.24352740e-12
 1.06000000e+02  1.29181592e-12
 1.08000000e+02  1.34102434e-12
 1.10000000e+02  1.39115266e-12
 1.14000000e+02  1.49416854e-12
 1.18000000e+02  1.60086378e-12
 1.21000000e+02  1.68329998e-12
 1.25000000e+02  1.79643406e-12
 1.27000000e+02  1.85438119e-12
 1.28000000e+02  1.88369956e-12
 1.31000000e+02  1.97303467e-12
 1.32000000e+02  2.00327295e-12
 1.34000000e+02  2.06443937e-12
 1.37000000e+02  2.15791392e-12
 1.40000000e+02  2.25345806e-12
 1.43000000e+02  2.35107204e-12
 1.47000000e+02  2.48444299e-12
 1.51000000e+02  2.62149521e-12
 1.55000000e+02  2.76222466e-12
 1.59000000e+02  2.90663608e-12
 1.62000000e+02  3.01735895e-12
 1.66000000e+02  3.16820850e-12
 1.70000000e+02  3.32274003e-12
 1.73000000e+02  3.44105238e-12
 1.77000000e+02  3.60202677e-12
 1.80000000e+02  3.72519620e-12
 1.82000000e+02  3.80850245e-12
 1.86000000e+02  3.97803490e-12
 1.91000000e+02  4.19725862e-12
 1.94000000e+02  4.33590613e-12
 1.98000000e+02  4.54095982e-12
 2.02000000e+02  4.77875724e-12
 2.05000000e+02  5.02589611e-12
 2.10000000e+02  5.74667607e-12
 2.16000000e+02  7.63414949e-12
 2.20000000e+02  8.55666200e-12
 2.23000000e+02  1.28327876e-11
 2.27000000e+02  2.26660066e-11
 2.30000000e+02  3.35998950e-11
 2.34000000e+02  7.70057941e-11
 2.40000000e+02  1.85317024e-10
 2.46000000e+02  3.38767674e-10
 2.52000000e+02  7.60444202e-10
 2.57000000e+02  1.10091138e-09
 2.60000000e+02  1.49969697e-09
 2.64000000e+02  2.46754055e-09
 2.69000000e+02  3.10201835e-09
 2.74000000e+02  4.38769122e-09
 2.79000000e+02  5.10893648e-09
 2.84000000e+02  7.68382652e-09
 2.90000000e+02  1.10905660e-08
 2.96000000e+02  1.48179771e-08
 3.01000000e+02  2.58756925e-08
 3.08000000e+02  1.70198454e-08
 3.18000000e+02  2.94285289e-08
 3.28000000e+02  4.31037205e-08
 3.38000000e+02  5.65023719e-08
 3.48000000e+02  1.08071581e-07
 3.57000000e+02  6.10101251e-08
 3.66000000e+02  8.39907758e-08
 3.75000000e+02  8.58053432e-08
 3.85000000e+02  9.80270672e-08
 3.95000000e+02  1.23842628e-07
 4.05000000e+02  1.44128312e-07
 4.14000000e+02  1.84520734e-07
 4.22000000e+02  2.12283589e-07
 4.30000000e+02  2.79542181e-07
 4.41000000e+02  3.29115952e-07
 4.51000000e+02  5.21705988e-07
 4.60000000e+02  5.20093847e-07
 4.70000000e+02  6.78139753e-07
 4.80000000e+02  9.28037140e-07
 4.90000000e+02  7.47854968e-07
 5.00000000e+02  1.39439380e-06
 5.06000000e+02  4.66462302e-06
 5.12000000e+02  1.05132621e-05
 5.20000000e+02  9.65122807e-06
 5.30000000e+02  1.44237110e-05
 5.40000000e+02  1.03087165e-05
 5.50000000e+02  1.32159484e-05
 5.60000000e+02  2.31544017e-05
 5.70000000e+02  2.76369412e-05
 5.80000000e+02  2.48328925e-05
 5.90000000e+02  3.66318180e-05
 6.00000000e+02  3.74553848e-05
 6.10000000e+02  3.28253738e-05
 6.20000000e+02  5.20063935e-05
 6.30000000e+02  5.76384914e-05
 6.40000000e+02  5.54317019e-05
 6.50000000e+02  6.74015747e-05
